,price
1365,1667417.904458301
1366,291109.4113477556
1367,587470.0028238685
1368,554436.0033413535
1369,709325.1893680355
1370,1578884.5389621889
1371,1635236.2330729687
1372,2154477.1572163906
1373,1174820.958975159
1374,322177.1347527103
1375,351180.85456446605
1376,414079.7216940577
1377,665706.3868759536
1378,925717.2468894104
1379,523517.5510923294
1380,364091.7759696926
1381,815914.3368260344
1382,773325.1311580422
1383,249099.9692637843
1384,606388.9582088758
1385,330119.1422847394
1386,851419.0072272031
1387,316793.4529052085
1388,390914.50481971283
1389,269013.88179352006
1390,599655.1051475676
1391,588847.2749945289
1392,408607.10116392426
1393,268650.5424169975
1394,429275.51950932114
1395,330067.813420923
1396,466610.3548442809
1397,1270408.0173982508
1398,381922.5803897975
1399,425791.69214576087
1400,618933.5391949705
1401,574027.2118965178
1402,322242.23440791736
1403,390481.0297248654
1404,612369.1383862458
1405,365009.03537514893
1406,299995.17863668076
1407,448516.71521017264
1408,451243.7778551929
1409,180982.70857536508
1410,481395.83918982145
1411,634197.4962677617
1412,535668.7070584807
1413,387152.852559199
1414,236364.36094338942
1415,480319.96659359423
1416,1035516.4810432493
1417,452645.39333144674
1418,475796.73335069703
1419,889778.9460242426
1420,478391.4434181823
1421,802210.7466939263
1422,665659.8916035581
1423,228569.5378168587
1424,374674.4115091906
1425,524550.5767600612
1426,318263.95430351695
1427,252365.8916553733
1428,422260.237841749
1429,1378978.3005657906
1430,377381.5156508095
1431,726785.2561436469
1432,628514.5455720645
1433,663006.5682596707
1434,443614.84153982246
1435,259358.72670757733
1436,250168.64974626646
1437,177736.818991249
1438,1017249.7246177826
1439,256837.65255314932
1440,1759181.292266564
1441,381001.91482684005
1442,277037.5682149187
1443,331768.7626100336
1444,372868.9726315802
1445,255451.6782056552
1446,630363.2651219615
1447,316372.54907972
1448,350938.9253557975
1449,867144.5655437678
1450,238597.30159295487
1451,317872.85397608834
1452,710064.2673223378
1453,1365422.0546407562
1454,478297.21506278944
1455,308578.7927705588
1456,205234.87631910254
1457,450476.23460326134
1458,302519.52767793456
1459,372202.79556872614
1460,878406.3320844972
1461,1819997.5458274053
1462,750176.4654834657
1463,717202.4702796659
1464,389864.1193607933
1465,482056.98309518857
1466,450144.9138012582
1467,218104.89971398184
1468,450112.76836147555
1469,372131.50517747184
1470,283298.43274493143
1471,584360.7706629244
1472,282795.87059887836
1473,629216.0712780684
1474,706647.2361441392
1475,270727.993258833
1476,255109.366716135
1477,568824.5531276406
1478,247274.1876254714
1479,673425.5459361621
1480,762146.8272848533
1481,248516.11673524903
1482,878003.2291478085
1483,723104.5472005744
1484,586173.4864499492
1485,297541.1353487483
1486,836994.5926157001
1487,416162.5660788449
1488,473830.3029197678
1489,388572.64469977765
1490,530892.0699449558
1491,270261.31036356214
1492,392054.10928798356
1493,711478.229702721
1494,549256.6019829412
1495,776301.3070521026
1496,652466.4129334629
1497,389108.9285458108
1498,587277.8416224574
1499,866979.964416023
1500,464638.3492307117
1501,331687.7969274255
1502,559550.5489723231
1503,346830.93855231244
1504,240124.19410792654
1505,987963.7679579768
1506,882000.8000996168
1507,437251.705713574
1508,405281.85882625286
1509,326410.13828292454
1510,487178.92207704106
1511,357685.2966322929
1512,303481.98208428954
1513,418069.1054232252
1514,359556.3470965106
1515,582042.2914171128
1516,348711.14088557434
1517,765912.2644799511
1518,257382.01089922024
1519,1260050.4560994094
1520,455313.60832993954
1521,297118.0254194838
1522,680408.6858395151
1523,252509.0481144926
1524,358207.8770509275
1525,446784.51432642277
1526,540589.4475299777
1527,362379.01005552645
1528,641217.8285027181
1529,279975.171468749
1530,481144.8871543089
1531,1533554.7530568093
1532,431990.66458889586
1533,301440.1740999431
1534,336485.03956882353
1535,393423.7441746147
1536,213853.3285851782
1537,404750.7465784
1538,1738860.0533877043
1539,364804.29783367936
1540,365736.59080948395
1541,261535.66341125316
1542,400602.4885774626
1543,792845.9227571003
1544,324588.6166332776
1545,191930.200491021
1546,644718.898050354
1547,438868.4493500494
1548,375747.83879317204
1549,513743.6019576174
1550,338606.7145621739
1551,683610.1736797378
1552,343947.0358025628
1553,493434.90947238955
1554,629249.3394649819
1555,812266.825577302
1556,832160.3866872726
1557,497151.80355037586
1558,206572.50129282923
1559,562478.5365410416
1560,846220.1362957003
1561,336722.8337778033
1562,349414.5639404345
1563,258943.60123139925
1564,794401.3008377095
1565,328710.7459020573
1566,2194666.852051586
1567,314304.4108647747
1568,526108.3294043707
1569,282152.67289739894
1570,323294.8425143306
1571,307759.4585864931
1572,537494.7425363506
1573,550185.0339259664
1574,239522.7087685293
1575,321370.32701075135
1576,658963.2315501643
1577,787853.9507700625
1578,2359586.939820238
1579,935059.2099800402
1580,953602.0893042703
1581,637877.5150807629
1582,229158.92998084266
1583,468051.2461994639
1584,898751.3534805478
1585,759572.1988875252
1586,511435.36489106435
1587,315654.2826894513
1588,338456.8802790308
1589,449181.64958345203
1590,203314.7569375901
1591,247719.6616732284
1592,439814.844073929
1593,788224.4727841264
1594,510029.9350799456
1595,288194.88877545384
1596,481178.47973879986
1597,319311.3800263903
1598,611003.2956129755
1599,365365.35979438527
1600,915093.3633447002
1601,396890.709316842
1602,199104.51885246736
1603,522415.57122021413
1604,373592.8065346316
1605,397569.84492466826
1606,312276.9236090966
1607,1355839.3767314716
1608,617524.0841490584
1609,367097.91822863143
1610,695990.1685427327
1611,528315.5077092594
1612,476204.39255914517
1613,474241.63765851286
1614,485250.51715819514
1615,332733.56955866865
1616,194718.91735758967
1617,235106.98977448867
1618,264482.9065595614
1619,661959.9940296132
1620,259146.4661267221
1621,999574.0295411352
1622,1155866.7570793221
1623,1042093.7975439751
1624,902501.3989731887
1625,337664.98944853875
1626,373360.51301251096
1627,380193.2029482972
1628,404826.1101759472
1629,630492.950301017
1630,349990.5935578247
1631,310203.8546701414
1632,360171.34103813453
1633,805659.3131770885
1634,363882.28212900757
1635,724436.4062866808
1636,298987.48245541414
1637,803204.1144614121
1638,590197.64438057
1639,375317.32138775615
1640,333126.61770364386
1641,492450.03551245306
1642,407026.8341407101
1643,515521.0991800896
1644,361584.10280622594
1645,1548212.767064352
1646,230630.71477161205
1647,263553.62931378133
1648,331628.9943466731
1649,309463.6542897808
1650,1341353.540766318
1651,574966.8233469358
1652,335304.6433762692
1653,549865.5709945261
1654,275464.2093084879
1655,660636.9742484178
1656,523040.68006024964
1657,979360.821571934
1658,831321.1100727104
1659,792253.1618306708
1660,705919.8281756655
1661,382742.2101845001
1662,552345.4171039175
1663,723730.4799010084
1664,365388.6243962425
1665,1330707.0942547582
1666,634452.1291995433
1667,365226.58864902315
1668,268731.11812149466
1669,364493.82766200945
1670,536563.2964246023
1671,506001.88351945655
1672,570851.0846918975
1673,301088.4452532914
1674,430596.71150212735
1675,492100.34991211764
1676,352871.83153287566
1677,296440.22518243536
1678,662680.7966011062
1679,313375.28695518506
1680,436221.0174803723
1681,626824.0200591063
1682,2814033.6353599443
1683,729872.6563621461
1684,328400.3229799063
1685,555597.8457517616
1686,193087.12478183163
1687,634328.9353729566
1688,254052.11062319047
1689,321235.837238592
1690,481052.6082742852
1691,930933.821066347
1692,424566.230239282
1693,242099.10534594025
1694,506702.9382828222
1695,305427.3779279002
1696,291728.29742669535
1697,398087.37974189856
1698,632744.5337459376
1699,342972.59552756365
1700,650598.9767314668
1701,577506.0436121763
1702,237657.67783576032
1703,353166.7940698172
1704,403244.42663908383
1705,1540498.900275789
1706,798664.5797321294
1707,2220937.025971221
1708,482653.20752320724
1709,529303.4640466563
1710,619050.0090014423
1711,275781.5878737461
1712,258708.19751516363
1713,246485.02566360912
1714,251030.6537683618
1715,358324.55570963153
1716,796875.7688412678
1717,729324.1819725547
1718,704354.0293620378
1719,723764.4279500855
1720,447801.07478304964
1721,255664.3747373042
1722,802194.6824514455
1723,580266.7630387316
1724,1264653.6285119473
1725,724399.7979518261
1726,269280.84937972075
1727,339942.75979958894
1728,468812.52285503683
1729,605774.1603420214
1730,432770.47386341885
1731,767015.1386883368
1732,431331.148845691
1733,330267.37843981857
1734,239070.42165870473
1735,343568.7102404521
1736,778037.4617038273
1737,447611.9542365874
1738,337231.6585232736
1739,1111556.2097796006
1740,802504.9142705143
1741,292566.71146452497
1742,650287.8569172091
1743,623434.5396738857
1744,965518.855923659
1745,322428.72241336043
1746,574586.7095025157
1747,492886.1265587426
1748,500638.39265562437
1749,170892.8934945649
1750,752871.5177428209
1751,574759.524958867
1752,818313.832327398
1753,568090.3656880913
1754,651837.7965223445
1755,590040.3039472017
1756,270144.44052675524
1757,824290.0385793011
1758,329659.8186174209
1759,742175.3181600671
1760,216075.5215266966
1761,242254.76654054833
1762,361247.6718029658
1763,817788.6847627077
1764,181037.7701115318
1765,188047.7983077806
1766,837178.3301220936
1767,1266470.0330853614
1768,756447.1556291962
1769,627338.2657089131
1770,307051.26732780377
1771,465634.3168845746
1772,501730.5747528812
1773,634926.535986816
1774,529846.7917082884
1775,409792.5331415017
1776,352353.6851206827
1777,225759.19513497376
1778,470891.68758397974
1779,285491.99140306853
1780,524137.44755546824
1781,476303.48678209115
1782,823659.8020555073
1783,288835.665065935
1784,332161.0631286391
1785,956153.3339539348
1786,660051.7041801923
1787,382359.2056334601
1788,330425.7559712912
1789,886796.5716886651
1790,447561.2537137889
1791,578155.671929167
1792,362235.1723361044
1793,563432.2887827695
1794,1249180.7567981302
1795,426311.2405905586
1796,307851.3614394127
1797,442219.48418830923
1798,206604.25656131332
1799,305920.3374738098
1800,636443.5030142905
1801,439048.03936070495
1802,592615.4090847832
1803,974126.1142282722
1804,449541.1587942679
1805,505966.4878685824
1806,1390720.408609096
1807,1229389.6651589938
1808,448410.92418818106
1809,652206.8775231087
1810,452905.4156544385
1811,328201.5140958204
1812,713702.2868115752
1813,220161.6764825868
1814,451391.9251630722
1815,390984.2602242359
1816,884601.4931898523
1817,394608.17468717357
1818,407182.2926366768
1819,490660.4885425175
1820,866145.9560970158
1821,305472.1927994189
1822,2588051.028121883
1823,372701.2126993612
1824,1039007.6788781155
1825,321605.59554740577
1826,323887.9214233362
1827,300915.5245908578
1828,299617.2100206703
1829,420700.2486443584
1830,376545.3120753542
1831,454326.51755668205
1832,601744.5329735948
1833,266463.38137098355
1834,442938.4563069423
1835,315207.6260263143
1836,561716.2912371646
1837,330224.91616037255
1838,541684.3527070336
1839,1120754.9641957073
1840,482057.7072079778
1841,743785.7896130322
1842,186139.91749416664
1843,552053.6367725824
1844,251403.0974313027
1845,750055.4956276668
1846,377454.024667688
1847,286739.7596244661
1848,579406.7806249006
1849,449125.80795799923
1850,825904.3915216696
1851,262470.7928541754
1852,573455.8184980518
1853,503736.04095943493
1854,926719.9507073187
1855,533403.6048411799
1856,484024.5595433708
1857,527569.3931372258
1858,227292.52575504145
1859,574445.9437629412
1860,536122.0214809693
1861,595608.1435926444
1862,656730.4536606601
1863,368408.0829070994
1864,249924.32910391135
1865,527266.4980436249
1866,330925.0776850004
1867,472969.2564420259
1868,600267.7689241979
1869,668037.2341331987
1870,380120.63072110456
1871,433841.3318542651
1872,1385118.3111353396
1873,926194.758231793
1874,827601.0591047788
1875,871677.0295523647
1876,406391.69786040543
1877,734728.2176773666
1878,1775647.4805733368
1879,807982.6710071511
1880,509864.59145466576
1881,705979.7577888243
1882,512257.3255383607
1883,373735.6924105024
1884,649879.357023649
1885,273166.42182198213
1886,1287311.8811082437
1887,457671.9161340158
1888,1302361.6770889957
1889,628005.4255977807
1890,255736.79871637808
1891,162226.7440809688
1892,363224.6012428925
1893,388843.89248158847
1894,432405.9780205367
1895,302896.1518158189
1896,652940.5226876928
1897,430584.73810701637
1898,278628.1744556952
1899,825618.2383127649
1900,649389.9248450701
1901,467200.2111913962
1902,582836.6473252712
1903,402514.85902225197
1904,735648.2586606717
1905,440064.12154727476
1906,933695.6951331747
1907,1280959.808785803
1908,696368.8434043031
1909,620808.4021816327
1910,425519.8311196326
1911,403326.98803094146
1912,569170.8942305426
1913,272135.9064562169
1914,341394.76691168913
1915,442851.67852107226
1916,520498.7582833888
1917,551100.663478592
1918,643875.1600082347
1919,605620.241719399
1920,1159173.039070051
1921,635018.1718209975
1922,536925.9164532624
1923,1802442.5811900524
1924,557079.8786968308
1925,361228.79024971015
1926,527566.1035167311
1927,1090504.0791930028
1928,552522.6843327662
1929,394313.5584547619
1930,965778.7136900275
1931,422825.1577170057
1932,277064.7187416694
1933,619018.1467496057
1934,403725.58500614285
1935,334711.17765148147
1936,1211700.1043081568
1937,488595.44765404897
1938,313238.6434703037
1939,606986.1923016806
1940,749700.1760399018
1941,763511.4324752141
1942,361310.8534720014
1943,761499.400433615
1944,260676.51374058344
1945,648123.1303824829
1946,469077.95110000146
1947,716710.2836698712
1948,864751.0458397185
1949,529834.4109184642
1950,516657.8337764532
1951,693160.267825633
1952,609807.2677278345
1953,460115.02321992844
1954,249403.18115257876
1955,197805.7472976469
1956,942466.3803847452
1957,463399.62663784926
1958,343063.5330962974
1959,194445.86133270766
1960,323745.1070863694
1961,719294.3234034501
1962,554162.3617919728
1963,267581.1913284354
1964,586874.7829947132
1965,612073.7042831846
1966,411730.95660648216
1967,673177.6943684166
1968,539705.5332921636
1969,428418.65649618354
1970,646308.113803288
1971,453081.4460147265
1972,1293302.2730064583
1973,496126.2054036883
1974,510623.6820671964
1975,375057.95478292654
1976,206768.89107657294
1977,252382.96345805516
1978,216789.8317242824
1979,476008.37119007116
1980,464461.63323807734
1981,209588.12648686828
1982,323478.6144998311
1983,805696.9987773423
1984,455823.0046211698
1985,198254.81263517318
1986,555487.9130992912
1987,885225.630902567
1988,356615.12464777316
1989,456772.6912387382
1990,422670.5099485285
1991,599658.1369983294
1992,546140.0092257791
1993,270197.60983465624
1994,693641.7347750255
1995,537526.6891227813
1996,246151.94242690702
1997,229604.14429882469
1998,366376.2150217462
1999,717919.876651075
2000,522591.4888398874
2001,622971.4863996176
2002,274597.7402159861
2003,241734.8937905799
2004,845655.5629937256
2005,393799.0673297996
2006,393462.40776993684
2007,782768.2194456198
2008,355757.0229697428
2009,216504.3226624369
2010,309031.2525693875
2011,359500.93292984355
2012,306155.4624750146
2013,1247690.066386173
2014,217788.06774412308
2015,786040.4858560883
2016,448789.0901400791
2017,477908.2345734355
2018,861876.1430444643
2019,892317.1990988213
2020,485343.07875844307
2021,435509.0705568822
2022,912113.3717654223
2023,650568.7296256043
2024,401341.04917482444
2025,501875.9079494379
2026,375794.65199590573
2027,1289246.6387826335
2028,340342.7357459306
2029,263727.2993722481
2030,314145.6943406513
2031,498893.8635411888
2032,429222.81409347634
2033,250789.98622652717
2034,387404.923427452
2035,378906.31585633196
2036,880023.6913096019
2037,225422.12401086398
2038,219040.26343666177
2039,515364.5244442432
2040,385794.5659401512
2041,705579.6480075524
2042,766418.901171652
2043,351975.02838399366
2044,352154.37307121424
2045,240619.75664450327
2046,180303.36048038583
2047,561822.9607080374
2048,705522.4657267926
2049,595859.6357871752
2050,287053.3756578673
2051,322471.7899516666
2052,538116.0071645606
2053,494122.38158821233
2054,535828.0277551156
2055,578024.8512993619
2056,322450.3990350599
2057,503834.23160043836
2058,265689.4301663205
2059,283395.9144036808
2060,604171.0747776922
2061,865956.1869755383
2062,540041.0311048954
2063,708874.2964702651
2064,862214.060501079
2065,300990.01376500557
2066,321225.8305597902
2067,397531.27082141984
2068,301695.31429575296
2069,260754.39170748938
2070,817883.7049172662
2071,395471.385520526
2072,326060.6536311201
2073,425840.86074119457
2074,621065.7592734232
2075,800661.6251628472
2076,337108.0272403184
2077,899612.7339157833
2078,313720.7735133963
2079,357428.9010398684
2080,992958.9791331907
2081,512892.9831823005
2082,242885.30490518926
2083,416219.2068471261
2084,306666.7512751677
2085,297498.0527665759
2086,830865.040885645
2087,1051557.58184296
2088,312245.8654835878
2089,816944.7931914821
2090,548669.4798743092
2091,361810.01787364105
2092,479233.5593183174
2093,332670.18538108096
2094,655846.5150034607
2095,532568.3139734314
2096,341785.08947670355
2097,758139.9699684789
2098,246705.89830514617
2099,633345.0172760966
2100,371620.4274882123
2101,217951.1565995822
2102,828881.5797864788
2103,503393.4995624092
2104,219720.61179748655
2105,744624.8333183154
2106,444320.9497297052
2107,631325.6929759204
2108,426707.93610695715
2109,808964.7363411484
2110,731605.000325063
2111,397492.09195382614
2112,529828.8846819362
2113,313408.31706945575
2114,309213.25768598914
2115,849165.6641061327
2116,723150.2270395973
2117,863474.6190277908
2118,559241.524898257
2119,280232.36163218773
2120,1103208.5859087207
2121,544012.9783840262
2122,238464.04150639224
2123,237973.88225525245
2124,532164.5685779667
2125,276376.88130934024
2126,447227.98128774855
2127,408663.7018984596
2128,1817032.3608874974
2129,238046.941191122
2130,324737.3585833542
2131,378295.0001672892
2132,578528.4774943385
2133,673790.044376449
2134,261096.15639263985
2135,1400604.6678165228
2136,264664.6602606203
2137,266352.9444452607
2138,307607.3286685192
2139,534607.828295281
2140,944099.5957038838
2141,217198.790073515
2142,330772.2689800954
2143,222965.91296329696
2144,714430.3424578981
2145,332473.43283029844
2146,515520.2476076397
2147,659634.0254366186
2148,468850.04800342635
2149,395242.1253165372
2150,315297.29960468767
2151,445960.1064469966
2152,996529.7381067293
2153,924883.3868375345
2154,794177.4986413011
2155,285271.3999081617
2156,250107.0767594637
2157,1197754.8491587858
2158,518094.42630198126
2159,464859.16681254335
2160,295349.42959743546
2161,404319.18093361956
2162,876120.6527316634
2163,610716.5974233177
2164,284005.0779543767
2165,362321.1768862129
2166,671981.8131440612
2167,495533.20951492345
2168,167569.51326858313
2169,925031.8788906279
2170,368739.2727438579
2171,436954.35036676476
2172,596684.4208900288
2173,386228.1119614581
2174,199585.59057318233
2175,641015.1345980717
2176,1961971.0584717446
2177,678521.6016718316
2178,397966.0515850386
2179,585535.1741813935
2180,358419.3710261596
2181,274961.65517386346
2182,745851.6729365427
2183,302342.30781606905
2184,419929.0769722805
2185,568531.453417567
2186,739695.0636931381
2187,595534.536536751
2188,403178.124236507
2189,216998.31026921666
2190,460384.10532275983
2191,537077.468825271
2192,473977.09277201834
2193,287192.14517783374
2194,517405.78535486135
2195,300599.32791643235
2196,533346.8967956253
2197,465852.2479755431
2198,425303.888308362
2199,545468.4622039438
2200,393612.2133793492
2201,2208872.6584924785
2202,233025.13629799968
2203,603948.4103220471
2204,1095918.2233087372
2205,712225.8147346517
2206,440199.0235738883
2207,236926.54173467646
2208,324621.15298617404
2209,261586.80674276353
2210,567984.1320251406
2211,697086.2224833982
2212,919435.9855249091
2213,727568.6745105851
2214,504093.29240565083
2215,412033.52839038335
2216,309667.3037777288
2217,302903.208650331
2218,361926.62995669746
2219,462309.5120625495
2220,248186.1200452485
2221,257947.53193510126
2222,469522.3273623078
2223,339060.3155017043
2224,275736.61269311025
2225,569023.7305182118
2226,367088.65048545727
2227,624695.2956640155
2228,651633.3236717778
2229,959784.429526741
2230,376300.22169137036
2231,261091.43329010994
2232,306493.81288298237
2233,371818.47177229903
2234,320711.70085127157
2235,1719292.8918078067
2236,573751.4317426252
2237,418916.2470484744
2238,444808.0484502687
2239,362655.8979191698
2240,552620.0017699851
2241,749876.4704430039
2242,324188.2708912218
2243,219186.62655639
2244,709483.0494425083
2245,757308.8295234808
2246,476161.92346831074
2247,323772.2657541732
2248,534024.0710875188
2249,246833.07077300092
2250,523010.32875175704
2251,288678.02918482566
2252,310524.4697164396
2253,507459.8626465657
2254,368518.2693890649
2255,625299.7586414239
2256,574094.6684529178
2257,322778.7341808292
2258,443811.5833650264
2259,475149.4269681795
2260,1727249.876507916
2261,619443.5247708745
2262,497526.0403001066
2263,325761.9173017669
2264,324416.2691202158
2265,219397.5034471323
2266,675215.1409171078
2267,379908.15081874013
2268,1057858.8736238957
2269,591716.389503563
2270,211136.53575537147
2271,450335.89149023994
2272,371322.2166598071
2273,1785599.3668503736
2274,693291.4838416781
2275,321195.6203128743
2276,272346.9048366568
2277,530949.3608793042
2278,455077.2442804685
2279,374331.9352185228
2280,346264.31417436956
2281,535619.79087081
2282,415679.8947829845
2283,262595.8190265715
2284,244789.78169355713
2285,978829.8221813062
2286,1167620.3462671796
2287,1310519.1306013104
2288,495439.2174773768
2289,648142.0311416094
2290,2690212.3639677
2291,323344.38666915114
2292,503508.2183609892
2293,516513.5118108569
2294,530434.5472024817
2295,511253.46747969737
2296,638106.708132694
2297,490816.91167449125
2298,254340.18016954788
2299,575039.666079037
2300,291701.2103970789
2301,454871.21078355575
2302,311537.1226478353
2303,208256.73017289216
2304,221283.51058461767
2305,365778.2039881611
2306,657584.9702566613
2307,1616606.6677495884
2308,557228.5488043133
2309,356590.68930120656
2310,604434.3393026461
2311,218032.80266125835
2312,758190.8511940247
2313,239309.9404692264
2314,291484.43231469934
2315,582339.527619775
2316,408392.0617944837
2317,331801.8940565968
2318,1503718.504334329
2319,454281.5137555512
2320,238847.23759508625
2321,426857.51668971434
2322,386750.565338632
2323,445597.18741314096
2324,287712.2090460336
2325,529202.5972045548
2326,436480.7831666319
2327,472965.48288559855
2328,824101.8851883676
2329,709839.57574819
2330,458919.2460429068
2331,612709.4636722009
2332,351020.57992557925
2333,354517.73588506423
2334,617635.3562910141
2335,547743.2849786977
2336,445651.66296931595
2337,784509.1313970833
2338,701297.6311184925
2339,470677.02788442955
2340,647837.2691930865
2341,372918.27516569034
2342,425359.9927820825
2343,211967.6228585407
2344,959759.4123925902
2345,996733.4306610805
2346,973022.7759823789
2347,269824.1301125141
2348,327324.3204520067
2349,1310146.7272490584
2350,554426.71817452
2351,257656.2884538453
2352,924148.8558122745
2353,324532.52424417785
2354,321210.00590060785
2355,495148.18120689003
2356,248364.17930334015
2357,486868.0219914583
2358,580386.6249253786
2359,307878.71852760593
2360,673288.5543024137
2361,361096.4298730849
2362,1026244.869535682
2363,256787.439322867
2364,439387.7521460838
2365,306152.1523820431
2366,471489.29050085327
2367,607089.6167920987
2368,495168.97565848613
2369,539563.7209432059
2370,583800.7548376934
2371,812473.0583997136
2372,429950.0266831198
2373,399842.62575093354
2374,336644.03686041094
2375,358124.64512255235
2376,643139.0314218197
2377,1448757.8602741526
2378,339459.5891286551
2379,372482.41503260174
2380,390407.4344725307
2381,398631.73361421167
2382,569340.4849119078
2383,382193.06938814063
2384,817283.9151133033
2385,373175.31282844784
2386,805600.0410602039
2387,511172.76535628334
2388,483912.4816556942
2389,654079.8601127416
2390,390154.3515709971
2391,267911.7942582531
2392,705219.3968015738
2393,296122.0932998218
2394,792868.1135459575
2395,365333.7530969062
2396,867017.5315856307
2397,417406.0476114197
2398,276639.16938531876
2399,254049.5962667418
2400,193549.00551344274
2401,1286630.3350758734
2402,1119535.1163097816
2403,285518.02621158987
2404,1659285.3716738243
2405,637589.9530739951
2406,366572.0706267941
2407,367514.2744780079
2408,237179.47057636088
2409,626197.2223256968
2410,440312.9326830836
2411,360520.50444303994
2412,1565509.2041216951
2413,307444.290117595
2414,392040.00349059707
2415,383161.14097563963
2416,452925.08148190996
2417,554542.9016089702
2418,435165.35364676185
2419,654957.7614077976
2420,228664.57649209644
2421,980742.5118323308
2422,382511.0265500024
2423,910792.8462975812
2424,232009.82840816642
2425,318381.06613741664
2426,740999.549257626
2427,2097796.2377474243
2428,230541.83770628393
2429,431282.483267322
2430,797361.1291904126
2431,380267.58143879933
2432,476950.3198295506
2433,257578.92451907316
2434,304781.95814022626
2435,212234.71700141113
2436,682281.2166295537
2437,452318.90310307685
2438,801911.237038884
2439,884004.8608364009
2440,505048.2411583429
2441,453797.97165770235
2442,271023.582393099
2443,409462.01774013514
2444,417145.526712386
2445,1048332.358556984
2446,353673.1090416409
2447,336934.53235607303
2448,392346.75390372495
2449,476123.06138350844
2450,454920.3841234899
2451,1252655.0885427482
2452,370264.8577183236
2453,653438.8683832593
2454,793201.4422884079
2455,470284.0451414683
2456,329672.87480165664
2457,673004.4357836143
2458,1208897.0232847738
2459,242765.91798481767
2460,210535.2657428375
2461,396465.62287886307
2462,206266.45401859106
2463,186885.12009945716
2464,262655.6253187199
2465,378725.8172739046
2466,413607.511327378
2467,659614.094633196
2468,466558.61645116826
2469,420452.374184132
2470,1057243.487515259
2471,757831.3985855981
2472,587484.0070488086
2473,892385.2252567718
2474,342889.2000980698
2475,227058.01837822617
2476,497882.30472170986
2477,1400701.6207702903
2478,334416.9733857567
2479,504833.7936552389
2480,681183.6652058753
2481,629512.702360761
2482,528879.6644245567
2483,295700.77538272366
2484,637848.2686682234
2485,621515.7940784089
2486,525924.6340645797
2487,611065.5433580865
2488,1021144.9699574134
2489,390664.50264594995
2490,359493.9474675666
2491,269990.6039924269
2492,422693.7702741044
2493,296803.796067212
2494,290556.05296380655
2495,605059.5915568429
2496,257288.27602177486
2497,663292.9507905085
2498,237370.20161603967
2499,341919.2400818301
2500,218401.16345463382
2501,557714.72167901
2502,246825.94025418095
2503,571024.2125359966
2504,416085.3449942662
2505,367747.5503330702
2506,427991.4281165442
2507,787659.9756263675
2508,233242.93852203875
2509,765499.9062342254
2510,504491.9789697332
2511,611814.896046738
2512,491981.9370544844
2513,385558.33617665665
2514,799790.4265326016
2515,220097.8280624215
2516,194409.02487659012
2517,815689.322223273
2518,607138.6381184045
2519,292717.6850692082
2520,266136.5010992493
2521,469831.2039118992
2522,625106.385459508
2523,599665.9412416735
2524,437153.9453078378
2525,366323.02262425766
2526,314452.1752718865
2527,202667.27266455113
2528,696410.2263146469
2529,394717.92188031453
2530,795363.6074208302
2531,508149.4887568057
2532,322667.62186175486
2533,490353.5367508132
2534,346480.3068579376
2535,427461.5618165944
2536,331470.2275000728
2537,249798.607117872
2538,824290.542449709
2539,553058.7672886032
2540,487095.4285502593
2541,339513.63026974816
2542,306206.9445025083
2543,636016.9372222022
2544,516768.512576328
2545,438219.64063443773
2546,493804.1485383126
2547,325940.1215624825
2548,237439.3969800789
2549,240894.81402962937
2550,227649.2105166492
2551,506753.0788844654
2552,479032.2686073105
2553,644096.4148036538
2554,247035.01566373336
2555,620718.2884352187
2556,229330.16137609648
2557,237447.97814998336
2558,658276.8351369278
2559,308357.497766085
2560,489589.1705617709
2561,1136838.8724856584
2562,694859.4801143634
2563,515144.1011493048
2564,205661.03659604557
2565,566049.0322514451
2566,610937.1948476323
2567,233859.13254658467
2568,502976.6336674204
2569,286386.0283088318
2570,479177.59318457247
2571,464661.42703429965
2572,649360.1528858979
2573,1152362.9179031432
2574,373261.80682615977
2575,550484.1747244946
2576,439334.97425952705
2577,427697.53272597725
2578,402442.8990466004
2579,882547.49535456
2580,252847.73466150888
2581,239672.01080833952
2582,274969.6973667164
2583,397961.7416668419
2584,562937.4789293341
2585,552807.711081813
2586,1007149.4288892054
2587,467147.1507342095
2588,672132.3682081993
2589,1300467.8465265338
2590,780259.4708526973
2591,278414.13185354957
2592,542872.1787109316
2593,708028.4918132512
2594,279514.9754796407
2595,771617.5217066705
2596,470842.3147897739
2597,733809.3901148443
2598,618923.0313225501
2599,439396.39497826644
2600,418493.56141492154
2601,404019.3395423669
2602,265619.51733376255
2603,342300.1549670878
2604,407160.63024716725
2605,572293.9542497222
2606,324989.6487168356
2607,466371.41119394253
2608,604100.1628984212
2609,585336.3393760956
2610,355142.2081500852
2611,545904.3316294351
2612,267084.4884872124
2613,619813.6240049414
2614,386750.84106762294
2615,683727.6539395581
2616,232591.99689701755
2617,232739.0813083511
2618,303262.50565415213
2619,545711.7360840479
2620,452215.82371224277
2621,731451.1236131629
2622,471287.4185027384
2623,476713.71288011037
2624,247813.18807715463
2625,326407.09541619837
2626,668203.3953132076
2627,565830.5293405915
2628,593132.9035164971
2629,921262.9401165717
2630,1271399.8934694154
2631,614178.091405339
2632,511084.8243051807
2633,396036.76346805383
2634,590409.8281583852
2635,589718.662179039
2636,418000.77682586166
2637,330037.12077442574
2638,665459.9085876893
2639,632941.9808861656
