,price
1364,409520.1638683652
1365,1761149.2460515215
1366,301614.37455287925
1367,521586.21054431197
1368,533258.9376340334
1369,665754.6375617101
1370,1964450.5758245124
1371,1384208.824210303
1372,2607229.0669966973
1373,1117453.9687737415
1374,367791.21128599445
1375,306359.402518093
1376,424122.60932847776
1377,560117.2074044762
1378,706945.9310710622
1379,527103.2029492115
1380,360950.03610953124
1381,896268.6619451997
1382,749358.4161780972
1383,206237.59381746943
1384,589603.5297171142
1385,297509.0496984634
1386,921208.6344478502
1387,292887.817580989
1388,374364.97053777927
1389,267017.30447413615
1390,586475.4279509018
1391,571535.1895232687
1392,435838.7464793073
1393,233944.62144890675
1394,487204.12751201616
1395,305495.1022596036
1396,443155.0722717469
1397,1065694.279286084
1398,407529.2422645027
1399,440831.7029405002
1400,704359.9747076691
1401,634915.1719891359
1402,344448.63195339084
1403,392191.28181226185
1404,493000.17499862483
1405,416812.4925409702
1406,298632.4241311752
1407,433866.80366950267
1408,413462.2241592616
1409,183103.55534377546
1410,557578.360147223
1411,609502.3087957621
1412,470714.6844865253
1413,342803.9471063274
1414,229988.86870846155
1415,430116.5441943263
1416,889391.9613009238
1417,459875.5202289272
1418,480039.85162956547
1419,596168.583366314
1420,429388.81500926946
1421,800417.9602367663
1422,627915.873463549
1423,204655.15598515523
1424,393672.980189389
1425,473379.63485120545
1426,343087.4866322736
1427,228521.61900441145
1428,397921.677234824
1429,1528068.857242133
1430,395415.2799544388
1431,759887.5626708228
1432,472401.7806709894
1433,706377.9670154488
1434,515013.45572144474
1435,254424.92783564999
1436,226686.0957744948
1437,204751.51164862857
1438,887457.9782533747
1439,275628.36163644085
1440,1554408.7288217484
1441,433008.1385755058
1442,275883.88188670395
1443,339501.62984658394
1444,361805.98658367107
1445,252741.05459509313
1446,751492.5506366241
1447,268449.2621158493
1448,363764.14811126445
1449,833761.424104544
1450,236305.57635860474
1451,362394.3281306998
1452,757525.8847027599
1453,1360021.093763211
1454,473654.67591264617
1455,284418.292026204
1456,193040.65028006517
1457,449017.71450897877
1458,349304.71306699346
1459,375706.5719038111
1460,728918.3980516035
1461,1996595.2809757013
1462,707131.2108787358
1463,716103.6974406269
1464,376906.6374869166
1465,504917.72887818574
1466,468572.7283654839
1467,214612.71769350852
1468,464781.60746849666
1469,364808.90895168675
1470,321796.65405989374
1471,606976.2075247784
1472,320069.86716004554
1473,750727.1752554269
1474,717114.0108492216
1475,274869.24956329184
1476,246055.89912886504
1477,556572.3304164708
1478,244967.17326473506
1479,699863.8095231117
1480,670033.0400012407
1481,274989.9184653777
1482,924173.4508370421
1483,588639.5522426503
1484,609082.2317615948
1485,281912.5029818099
1486,788725.2834029071
1487,463270.6845987816
1488,502340.06687020266
1489,345841.943942937
1490,552805.9351353628
1491,195600.091012397
1492,406026.68457255524
1493,712214.3583706648
1494,542652.1398430562
1495,943957.2031827591
1496,605660.9553679387
1497,377546.5634786524
1498,608670.1994291404
1499,1045076.0583685401
1500,534506.3639672231
1501,345262.7902153289
1502,514694.8524582828
1503,252357.1957118149
1504,211757.00083422373
1505,1089411.4458975405
1506,766791.6060561321
1507,582309.9282597082
1508,467895.231662935
1509,383159.4401817808
1510,470411.47374288534
1511,385970.5693262782
1512,306745.66593447136
1513,391434.1546183046
1514,340774.0758023896
1515,578034.7842197468
1516,286605.4194321631
1517,927985.2213634647
1518,243805.19965868533
1519,1187849.3287615613
1520,357515.9063644761
1521,248205.3972432038
1522,691340.3423484131
1523,221550.4277456399
1524,290717.1729422509
1525,487388.3858719693
1526,519162.672519068
1527,369116.31585760874
1528,594383.821597904
1529,324795.88767800614
1530,562977.196102845
1531,1474772.3541888355
1532,512086.8874853052
1533,369385.8942305092
1534,290989.1573481382
1535,377950.40341733996
1536,191496.72245383926
1537,371263.58113323746
1538,2265179.394299829
1539,336839.383529921
1540,304343.8144928954
1541,283703.4215890581
1542,419340.80434742454
1543,753669.632166806
1544,351323.8683986256
1545,175173.65813113682
1546,575269.651182285
1547,472707.09207346576
1548,438789.8579631842
1549,575450.9845557874
1550,335996.0949399771
1551,657182.7260685663
1552,317670.5354192495
1553,431448.93565358256
1554,660762.7741138071
1555,702423.3538924623
1556,1061612.9290850612
1557,483976.65549052594
1558,191417.897456098
1559,530998.5090596712
1560,768088.6541149279
1561,336550.78584572754
1562,460644.07861521596
1563,268435.1919742825
1564,787384.3867376813
1565,329214.7695542374
1566,3263738.0292640002
1567,344503.81567656115
1568,577929.5272071703
1569,292584.59156404884
1570,280130.27664924064
1571,336405.47827805416
1572,574522.2880368272
1573,555867.811434729
1574,287171.3180017347
1575,319876.23032127996
1576,700962.9610891414
1577,699692.5378780162
1578,2668964.133937671
1579,730475.1561330443
1580,873925.6727947305
1581,603797.3078078948
1582,216185.00153752643
1583,577447.6122204924
1584,772307.4428091289
1585,631161.9838242294
1586,499526.1351647688
1587,269007.89042845316
1588,313140.3756739195
1589,439397.9797812121
1590,212938.58671253404
1591,215788.3397187357
1592,435386.6790367092
1593,977705.045466419
1594,565163.595396944
1595,309400.45606994384
1596,564744.7419316474
1597,357111.5930610385
1598,633926.7497184615
1599,361985.5003427039
1600,599197.0771049099
1601,408217.73386910476
1602,206919.7940085759
1603,514173.3778182367
1604,367721.3169888282
1605,402054.1876906441
1606,281277.837361764
1607,1480737.8240274233
1608,598545.0356732752
1609,360942.32924531435
1610,670437.6779074991
1611,568345.7066720093
1612,478056.9281740189
1613,500565.28261938924
1614,388325.81658241234
1615,297566.5720365891
1616,217883.9128124517
1617,243878.90294551494
1618,300564.7907776917
1619,641783.7172647377
1620,252833.25532651585
1621,1087553.9967998622
1622,928625.3885839547
1623,1004227.8551765733
1624,942438.666322007
1625,333700.31877674477
1626,333294.5015768159
1627,312536.512464219
1628,399855.8896267443
1629,594894.806441329
1630,366913.2981316472
1631,286002.5009835734
1632,321096.60537412635
1633,976636.2576237724
1634,274930.52104206244
1635,772493.2382787204
1636,278528.26061494154
1637,810582.068743016
1638,530155.2065673241
1639,372178.9819610812
1640,325062.58109918016
1641,440422.13618795306
1642,398436.19817586424
1643,507362.5645630258
1644,374527.9955879176
1645,1856897.8562836647
1646,233315.75339829657
1647,243480.87838069347
1648,375641.16025398334
1649,325379.2529388817
1650,1448412.1303906066
1651,627676.1082995324
1652,289717.5758525977
1653,438525.09916791326
1654,301017.5453780335
1655,712084.4482334488
1656,499402.1199301092
1657,929873.3550588886
1658,889217.0424887002
1659,867536.1187624871
1660,682718.484576917
1661,368306.54049096367
1662,509091.79202823475
1663,656247.6271856115
1664,419359.48732502206
1665,1542494.1961074823
1666,653213.8202440467
1667,384514.0164010178
1668,267467.0156886267
1669,435836.1465032873
1670,581711.4343733619
1671,514615.1833024992
1672,610782.9989202562
1673,325872.30058191123
1674,422884.79682377755
1675,465208.43464926706
1676,345462.5812394212
1677,323039.3682708343
1678,628949.1416173073
1679,315565.6324785209
1680,465950.29907791625
1681,581551.0046376662
1682,3059720.414998653
1683,825074.5071924158
1684,322451.54730188614
1685,537245.8624292146
1686,117370.2211601933
1687,623377.8691394631
1688,173890.42404831256
1689,320838.7964716669
1690,490021.4937325317
1691,918521.2922475912
1692,451040.1205477435
1693,213506.35866169058
1694,505918.83512024465
1695,307149.1502651522
1696,309227.48026800615
1697,398429.0779507916
1698,663028.7024139806
1699,317406.7771403626
1700,617418.0750918058
1701,578635.2093568698
1702,210171.45302478716
1703,378304.3887430653
1704,411786.0916556282
1705,1583427.848231609
1706,807369.3936025394
1707,2477437.778022471
1708,434552.9979522246
1709,493109.25507781754
1710,624356.2342195
1711,260601.13588105392
1712,234614.35648499345
1713,270089.3055405882
1714,249904.89957204097
1715,397396.1057622908
1716,768409.1343840406
1717,709075.1106099503
1718,684097.8964529902
1719,653610.5364089734
1720,409473.36704681243
1721,290941.8280132224
1722,839062.5366525443
1723,567890.0741469421
1724,1247783.4060690799
1725,704534.6588197501
1726,246212.54651894965
1727,335607.0855492607
1728,461858.4406069665
1729,574368.9727553013
1730,457967.5922835787
1731,812820.6276157481
1732,442479.2215081677
1733,340354.7053168278
1734,227921.52615715406
1735,321507.1469195224
1736,751467.9823150508
1737,367030.45030717336
1738,350869.55381883925
1739,1123953.0569927287
1740,1013136.7516910709
1741,315189.44435528753
1742,572212.3240339399
1743,620059.2252553058
1744,938472.1238527462
1745,296976.28322235006
1746,515536.3768570207
1747,514412.2237689147
1748,574057.2597954198
1749,235958.22311135975
1750,782727.13852622
1751,670392.7378662858
1752,641449.3116185277
1753,586784.0749257945
1754,671994.1919520706
1755,549584.4893774213
1756,293969.5865139443
1757,746422.1969276067
1758,309782.55057619954
1759,796153.038144239
1760,217822.871102415
1761,197503.0107685348
1762,426007.61719991313
1763,929510.5336546951
1764,256674.41711486774
1765,162548.05463374886
1766,799698.1786967249
1767,1403720.4523888726
1768,893070.2299289361
1769,599473.6915486315
1770,275970.9241882405
1771,455671.3025212405
1772,439178.9620152223
1773,632574.5029436726
1774,510803.5047892677
1775,463787.4091306708
1776,357295.8625389659
1777,230273.33554398656
1778,507123.76615617186
1779,327778.3865668487
1780,454804.3281214281
1781,596851.0726613222
1782,671395.1773470492
1783,267889.38404037995
1784,333769.8256386547
1785,953083.5389592836
1786,624471.3078385524
1787,389551.52007985546
1788,321115.3458054478
1789,777624.4383834039
1790,388243.2949727339
1791,508909.50266119355
1792,317050.8737508429
1793,612623.9715351044
1794,1244447.3085648157
1795,464139.3684782095
1796,298283.0460626298
1797,430469.1781841021
1798,247843.90623256387
1799,315174.642043265
1800,689632.3041477241
1801,459493.7952501206
1802,618339.9280189078
1803,823185.5978184822
1804,461580.1414242837
1805,508896.6317764619
1806,1486920.2557579775
1807,1222181.4998696728
1808,455142.04075862776
1809,621724.604388868
1810,447740.5755339557
1811,381985.0375062296
1812,642357.9659048098
1813,202235.1742796382
1814,464233.7723391039
1815,382568.6449200507
1816,913636.0372432373
1817,397148.32572625636
1818,420581.9747048506
1819,459482.1998654972
1820,881924.548637661
1821,342325.0858360206
1822,2803438.959380848
1823,364864.2990721148
1824,1072970.4834476872
1825,317388.31727196084
1826,326584.264101413
1827,335458.07897906477
1828,265370.9455532232
1829,375799.5483379813
1830,444864.6303343172
1831,426359.3007996332
1832,509617.29245452763
1833,270382.0955809014
1834,440508.1806308653
1835,327164.68128511315
1836,548200.2912068355
1837,333816.67699735984
1838,476654.81134013616
1839,981157.6181712493
1840,404460.7829718231
1841,817820.5121411725
1842,181019.16135630663
1843,524611.0121480065
1844,258177.89907679858
1845,692425.2404487055
1846,381553.44797747274
1847,291466.0614509167
1848,518345.3036235447
1849,424021.13840157207
1850,819911.7032173319
1851,217785.61513739766
1852,552481.5528037105
1853,517787.7421017234
1854,879492.5929261859
1855,477166.64601399784
1856,511375.67131950083
1857,526590.4557463248
1858,236548.46078458073
1859,595508.9084836652
1860,472955.0773971142
1861,730579.306222647
1862,585621.9128807044
1863,414917.7820598781
1864,235003.9470897777
1865,584798.6100400181
1866,318966.2896481022
1867,559443.3365498717
1868,540724.0294442221
1869,669960.5609393733
1870,343009.39602850756
1871,511821.5199600627
1872,1416862.3511788605
1873,1001509.962478326
1874,845990.1621605038
1875,699850.7723662993
1876,455729.6694759107
1877,784543.2973454919
1878,1686326.1854392218
1879,759319.5168406018
1880,496919.24562201934
1881,849951.1986293008
1882,541785.3111897467
1883,375106.2382228688
1884,705346.2459711642
1885,267366.414527683
1886,1487054.0878636506
1887,422936.8847653016
1888,1167472.0903269309
1889,669548.4511055242
1890,288812.39200383914
1891,157427.1965452305
1892,357554.2571455002
1893,412052.1210925684
1894,392485.1782347813
1895,319233.39697811514
1896,658353.0959093433
1897,448635.20730102906
1898,267027.1904005327
1899,669113.6078471998
1900,700962.0362253359
1901,448670.71208787645
1902,633238.3606321738
1903,397939.11959669087
1904,795844.7912859939
1905,434328.4016880612
1906,991892.4291443586
1907,1165678.1269229294
1908,753274.5268547438
1909,640806.9336086814
1910,481524.96548729733
1911,400547.59673236473
1912,591735.3471444154
1913,276897.7809557152
1914,309267.64593632
1915,443816.39287074935
1916,467462.8041529483
1917,636451.502960813
1918,590406.7766012944
1919,488827.46754768956
1920,1131749.8635362955
1921,683219.5297963956
1922,516219.09121332667
1923,1612380.213545925
1924,606413.8303794309
1925,349146.69462859846
1926,550498.044700115
1927,1122480.3596190948
1928,580945.9482696123
1929,321997.0738143077
1930,854441.2346024222
1931,348271.30945441226
1932,223774.29656846984
1933,621465.4371325256
1934,405132.4606284898
1935,404724.6725480605
1936,1127836.4234743407
1937,477510.02114758594
1938,235094.9014159161
1939,664595.9870394056
1940,702212.5134036696
1941,737712.8219833287
1942,255074.03091300235
1943,696803.5822703304
1944,298761.81624259887
1945,737487.1380007607
1946,445164.2317388042
1947,831645.8953867339
1948,851393.7016614946
1949,513460.01586682536
1950,463724.45253334654
1951,884902.9634074245
1952,665850.3863867885
1953,502806.63416143454
1954,238365.07960361236
1955,212919.33342008328
1956,876761.8616565223
1957,441583.26506930316
1958,333516.995611278
1959,216729.16910237627
1960,302350.77472410176
1961,659617.1625176964
1962,494140.61869891937
1963,242309.2357953974
1964,588240.4201269699
1965,628310.584893673
1966,457875.3999925529
1967,630499.3659665583
1968,519329.75562095054
1969,417167.30234762194
1970,756606.7775025645
1971,583552.3956306729
1972,1193647.0348218838
1973,528648.0063868331
1974,558713.3339362682
1975,404955.8704151555
1976,192309.836431545
1977,235047.6428553852
1978,220465.49570462233
1979,478734.91946815926
1980,489932.9518905211
1981,208241.01619721254
1982,301086.4473433047
1983,956834.8481225087
1984,380206.0891247129
1985,192314.47897860315
1986,519654.9901003702
1987,888794.6836696736
1988,332073.8555356636
1989,386127.6243899466
1990,469126.4629166752
1991,554232.4375246634
1992,502548.229141923
1993,279173.3858398704
1994,714353.1402039501
1995,456889.5484574495
1996,285171.8848649704
1997,231062.9928979505
1998,356155.997817328
1999,595867.5617803123
2000,510991.69203694264
2001,692396.4292015445
2002,270843.292710234
2003,259380.62644505862
2004,904433.3282137706
2005,420016.9709468871
2006,367249.5276445407
2007,780672.0366487455
2008,352351.6969989815
2009,238127.12131514738
2010,312986.67717542656
2011,366619.5203274338
2012,286000.0014060829
2013,1297760.284973313
2014,208692.80376663545
2015,837407.3924645501
2016,455824.51718824595
2017,529457.9522612023
2018,900916.9053985467
2019,835196.7120945766
2020,484274.5382753086
2021,416494.6439273186
2022,995787.0362243071
2023,632972.4290289939
2024,483092.4826297702
2025,475159.99985844275
2026,391175.3279027701
2027,777330.6426817978
2028,378654.8052646617
2029,271543.6178756045
2030,254000.87806267355
2031,568773.228543316
2032,377272.61515476427
2033,295022.1720315529
2034,401789.0684503927
2035,375349.1409957041
2036,958191.1883805237
2037,192052.05879117208
2038,241639.02279386783
2039,522818.0363185282
2040,383706.03366864665
2041,587528.4011868964
2042,750672.4257371002
2043,366756.87097217015
2044,345923.59965165786
2045,290481.3888891442
2046,232357.00919586053
2047,570329.9473196511
2048,691031.1895112158
2049,668610.0640696593
2050,283071.06728909974
2051,310349.9397563314
2052,520454.33844398847
2053,527706.2555977023
2054,512675.401885455
2055,653389.709884236
2056,299317.601036048
2057,401327.1523990157
2058,217065.31432286697
2059,238096.2858310294
2060,585135.8487025208
2061,889371.7070364506
2062,520316.6326504653
2063,1109366.3257070812
2064,842786.2334707187
2065,306789.1958760852
2066,292929.2050282808
2067,414787.67334239633
2068,295990.01780490536
2069,179232.02651612886
2070,764413.9479288566
2071,408933.8822623432
2072,311778.0696468297
2073,470340.4770297425
2074,633995.3195931795
2075,878284.0528568486
2076,332600.98798259074
2077,779403.1432285197
2078,303863.1291414794
2079,462031.2618838966
2080,1043377.9584483418
2081,517722.817101241
2082,253369.93472335913
2083,462050.9323598744
2084,317688.39300938026
2085,270634.5224185583
2086,733736.2565277476
2087,1060768.394629757
2088,353992.5113494872
2089,814875.0229864998
2090,538146.3741019897
2091,395529.7799924612
2092,491984.06773052976
2093,393363.1632118644
2094,615255.4834760613
2095,581448.10862493
2096,333667.77875244373
2097,757510.3804558087
2098,234536.35745703414
2099,638798.4988433684
2100,379183.9017680805
2101,202762.13527146133
2102,793104.2643926983
2103,467421.3267472726
2104,240921.67794935827
2105,733286.071646325
2106,407836.7120574
2107,652741.0436113053
2108,363046.2849926959
2109,824746.3802793284
2110,673600.283891455
2111,443307.7345612245
2112,536944.1217986406
2113,344645.4602583487
2114,314681.85691182135
2115,829980.7822132764
2116,732078.1345689158
2117,953948.262033969
2118,562523.879599259
2119,295324.8292994427
2120,1456078.0892499648
2121,573170.2194139347
2122,224558.37420561293
2123,233078.00393716156
2124,530146.9414823839
2125,287186.1441697693
2126,463642.00360035774
2127,444300.491485585
2128,1809484.3701058046
2129,241864.69319929054
2130,303697.52829700103
2131,340297.0629754913
2132,527648.9285522904
2133,751520.2740007446
2134,299286.5048104642
2135,1451948.7669623306
2136,265413.2550990785
2137,273268.39172943437
2138,296309.0292807333
2139,549211.1876819909
2140,1041209.3627239413
2141,222939.60363859183
2142,322544.11875232146
2143,261995.98377340037
2144,688632.8554214173
2145,327320.93834404636
2146,526643.9278005061
2147,619285.341926289
2148,522246.75309551606
2149,330851.16392869543
2150,301074.54366227146
2151,511530.8428068098
2152,1198276.3972121468
2153,870761.6164748794
2154,732507.8944954735
2155,284121.26598361967
2156,244683.6210095746
2157,1189878.5816879172
2158,504087.36681868875
2159,507613.14279663016
2160,328190.8951237099
2161,403481.1623604109
2162,617454.7497754189
2163,612845.9986004588
2164,270891.9918053617
2165,413741.0479235691
2166,659143.4227224531
2167,504769.4029430675
2168,183022.94762340048
2169,869866.2746611055
2170,373863.16127388144
2171,432020.2944212832
2172,578717.6336256366
2173,467186.70010415063
2174,234563.27928592855
2175,684031.1987669708
2176,1214228.471593435
2177,729333.4000461532
2178,383047.4624303656
2179,662678.5686338646
2180,344751.51517400076
2181,301171.72446934215
2182,769372.6876232366
2183,314709.7087423283
2184,432730.98234366154
2185,558739.143248111
2186,818873.504164074
2187,528241.0164463506
2188,456750.34828047705
2189,248166.81758703818
2190,412658.9562744664
2191,457380.88953399664
2192,376599.1446950966
2193,310303.71161720535
2194,493688.40216457384
2195,314312.85445476574
2196,506176.52756319515
2197,417554.2926883133
2198,435636.32684984757
2199,543771.7826952249
2200,390594.5273417877
2201,2742997.496018346
2202,258774.45909855948
2203,618940.1785102194
2204,1313776.3056464437
2205,708017.483350004
2206,476062.1418060135
2207,231783.13496130242
2208,341602.1335441446
2209,258185.47313738073
2210,529755.9008633825
2211,673071.6765510831
2212,767859.0254461714
2213,765204.0220245504
2214,491710.55942579266
2215,359433.1024877495
2216,319893.576093821
2217,272955.85580679425
2218,377824.9182753386
2219,422037.30201975355
2220,229448.94248357648
2221,243288.0352629481
2222,492294.4903043125
2223,372191.31576095277
2224,313655.0989875932
2225,649887.9576377441
2226,378602.8802312108
2227,594386.3981421604
2228,594434.5720106553
2229,974875.129507118
2230,416183.57741902815
2231,283297.9102805852
2232,275449.0318023649
2233,410735.8921029535
2234,347440.3876848537
2235,2261915.012005092
2236,629767.8068130726
2237,431092.8531077931
2238,375755.9787236856
2239,296823.3856180193
2240,566298.8493152064
2241,661017.3083110974
2242,322923.3603327775
2243,269203.404890666
2244,707905.8049191497
2245,798159.3254264425
2246,419366.55642528844
2247,325443.43735749956
2248,516999.61600852164
2249,241903.15423810502
2250,588734.3974396124
2251,282208.0658429348
2252,303084.02789006964
2253,610531.9243949914
2254,382140.4934713311
2255,722788.5312407638
2256,528222.7321102315
2257,316423.19018843386
2258,485082.5692542915
2259,435600.21297694626
2260,1460567.0491850541
2261,608182.9163884228
2262,508605.8909597687
2263,318341.9372410456
2264,330574.92450954596
2265,157653.73712020292
2266,663777.728341274
2267,406192.52367199125
2268,1027456.9837056269
2269,568658.5783976867
2270,257494.8944912331
2271,459966.72798140574
2272,410932.603106307
2273,1975386.1666017545
2274,644868.2067103257
2275,296050.70642681245
2276,270209.1507673609
2277,492981.5962977088
2278,519865.3949481218
2279,398842.0210039309
2280,381999.8589859073
2281,591883.0772885227
2282,427139.4445866672
2283,237394.90653089975
2284,217125.39613875747
2285,1043818.89170707
2286,1269459.7160516607
2287,1556228.909316692
2288,506534.4794788662
2289,1016367.5101610494
2290,3514639.1443984755
2291,315145.79309411556
2292,383732.99418616196
2293,507072.54753284116
2294,538486.8156732115
2295,497787.66962852795
2296,788171.7402589902
2297,432299.823255181
2298,231410.99715133797
2299,541829.8776999972
2300,336901.5579461672
2301,420955.4084061387
2302,384132.94319470774
2303,211302.2125784261
2304,217032.85621746545
2305,377815.39937698015
2306,651293.8693551848
2307,1700354.6440450875
2308,526482.0493992775
2309,172528.72505374384
2310,688176.0202721457
2311,208074.37414712377
2312,768828.0828297575
2313,231298.6191991914
2314,315315.8911666419
2315,427348.32532880676
2316,459090.3372644489
2317,326918.1579315822
2318,1044962.5736018106
2319,429078.9866565281
2320,239418.1759203435
2321,521567.0656641803
2322,375084.68589830963
2323,450374.34927179787
2324,305722.88561767817
2325,644059.9554146719
2326,395998.986659944
2327,435747.7421251929
2328,823956.6857845222
2329,769663.4850869878
2330,580797.8473637131
2331,776740.9157951256
2332,426946.5785427491
2333,361657.85438620887
2334,606297.7613796373
2335,592710.2636890899
2336,458723.4615080685
2337,885010.4516751969
2338,709364.5950015454
2339,463703.66692451615
2340,630415.8392411773
2341,385513.2741660115
2342,395538.2514715213
2343,248985.03007342207
2344,928154.8419094672
2345,1042335.0719970143
2346,946066.5755063607
2347,263818.9490901756
2348,343007.3457770611
2349,1185402.8821962923
2350,597935.9671203917
2351,287058.5845930751
2352,934762.9734145004
2353,461457.83748544886
2354,339104.7701055417
2355,716400.5981118164
2356,231239.21098176355
2357,433131.6819282673
2358,609158.2488303551
2359,310250.1883518927
2360,643628.6022008632
2361,352008.0385353799
2362,1371076.2846573524
2363,307772.95875262714
2364,375364.6688545396
2365,294988.7886016011
2366,461786.0307151267
2367,622883.4361894057
2368,433729.2262843048
2369,548280.2885930806
2370,568582.6974662795
2371,908657.2558474408
2372,471538.619046314
2373,394295.64322529954
2374,368862.3803090565
2375,379299.9808040499
2376,604152.231442436
2377,2157154.310769777
2378,376076.84750544804
2379,421157.7302195857
2380,389153.51625454566
2381,440526.28276235453
2382,488447.6458800291
2383,406871.0395192778
2384,947868.6372748943
2385,365022.9602734203
2386,866809.3030699197
2387,486360.08955797926
2388,484929.67894449696
2389,700208.6841357315
2390,392971.31809165835
2391,326402.2925814307
2392,641038.7165159985
2393,409115.1495579987
2394,738810.1550365699
2395,405609.3566427549
2396,891922.9417670069
2397,457218.33414035063
2398,295513.405149318
2399,227600.94535967655
2400,200804.38208747972
2401,1197087.2095029855
2402,1187399.1710383645
2403,278566.8885607816
2404,1860655.266564348
2405,589817.3877339232
2406,388257.5760931919
2407,376963.84648731264
2408,194297.4684556472
2409,729597.3226811243
2410,416729.58633357496
2411,446732.9817087017
2412,1587316.4580892895
2413,273222.6593693569
2414,327406.9361652386
2415,348588.1422379137
2416,436756.84729446535
2417,532873.9219953321
2418,384957.05539437145
2419,739183.17990505
2420,266551.2214892003
2421,1021323.107564235
2422,383757.8766470017
2423,829130.3931030552
2424,225032.59943733594
2425,402951.1770417245
2426,772969.1058365211
2427,2191749.1382341846
2428,242302.396019284
2429,512191.7180535118
2430,1009156.7392384732
2431,379461.1967419792
2432,423354.82545682206
2433,248647.99528273934
2434,306686.65904483903
2435,230940.46412157084
2436,683423.292052933
2437,495781.0638527275
2438,942405.9582127237
2439,875745.3574927247
2440,476478.5659205576
2441,486573.5530721076
2442,301960.10359124356
2443,365931.6274954056
2444,446367.6293763018
2445,1062802.0051266481
2446,406481.87806034565
2447,337083.9943292507
2448,429188.1541265144
2449,421962.59540396335
2450,473200.47974115226
2451,1148743.1694516295
2452,390502.4902289091
2453,633937.4152564002
2454,813325.6630726337
2455,435269.9719843925
2456,355186.20555159816
2457,643581.1550622213
2458,1030482.3795197612
2459,252067.64192534745
2460,191641.90696985112
2461,386035.4166825944
2462,242719.50766340402
2463,226489.61245561048
2464,258731.84137987462
2465,314330.0645510038
2466,420008.60356129415
2467,700592.1805613751
2468,499168.290704656
2469,416758.0117175173
2470,967335.7074840885
2471,759274.715178467
2472,608544.167102071
2473,998114.2714352146
2474,319025.736116037
2475,206077.55385990557
2476,491626.11722160544
2477,1230821.1193801153
2478,333279.1020469278
2479,493200.74379300943
2480,676930.6595994446
2481,592947.0390336667
2482,592668.3252381363
2483,312761.1203828103
2484,597205.0202700978
2485,423350.5818260839
2486,481885.07788579835
2487,578944.3739915122
2488,1074599.989459927
2489,346367.2097098339
2490,398195.2776950638
2491,268446.1490248076
2492,455714.46484244056
2493,313832.179399979
2494,299899.0958435439
2495,603970.5770802473
2496,266559.1535212904
2497,698132.1027347631
2498,228441.37814229514
2499,326687.1737134902
2500,270788.73276567983
2501,566748.9130115684
2502,229396.40536663638
2503,544777.5334252435
2504,412999.4157564301
2505,430315.77727561985
2506,507801.7967308635
2507,807317.8618317904
2508,212776.46802888444
2509,669373.2825827616
2510,411180.1534627319
2511,637018.7143151384
2512,498152.9744754478
2513,463612.2736166299
2514,819441.3695156834
2515,199700.97211930796
2516,161143.18248593982
2517,719913.0079491839
2518,721502.5279316861
2519,279120.97685883864
2520,260589.90799144283
2521,338446.16429473186
2522,688926.5443720696
2523,595518.5895104479
2524,419219.90125171276
2525,402257.3819996977
2526,314430.3585045431
2527,185729.71434614397
2528,765231.2465709724
2529,369463.9177040456
2530,789354.5923038744
2531,486288.43480364344
2532,299653.4057639716
2533,477812.402145415
2534,351528.0878614803
2535,413782.00354690093
2536,316325.6989180047
2537,263164.6899428246
2538,888877.0966535894
2539,625820.0172536622
2540,507476.2032123589
2541,350058.14574204443
2542,371500.706449546
2543,627584.6385756518
2544,462709.04302111076
2545,399194.0709651093
2546,448339.61711294117
2547,350029.19568675075
2548,226130.54931565607
2549,233865.89371947703
2550,195678.20692686312
2551,495971.6715579385
2552,505996.3949838791
2553,649581.0595068568
2554,266895.62079527247
2555,707334.2305189272
2556,201886.64609196119
2557,230315.91619125006
2558,715422.1428809506
2559,306492.3234998619
2560,525208.4736561717
2561,1022432.3619950942
2562,628012.6004972255
2563,458546.53328415705
2564,198697.52504668472
2565,593947.108080319
2566,654637.0579392365
2567,201290.84352354507
2568,493510.0795533846
2569,282349.5086393395
2570,475657.70317614556
2571,454113.5562961972
2572,602269.0843939348
2573,1007884.3611622066
2574,426185.93603142054
2575,526319.2954411219
2576,426582.4398651474
2577,449574.76216961857
2578,346611.5088800691
2579,814323.6181224268
2580,259313.72778992273
2581,241357.03101288408
2582,262116.70905500374
2583,274001.67988146836
2584,535487.0797091092
2585,625767.4180944501
2586,1058922.4187057728
2587,471173.59228448296
2588,781762.4658182557
2589,1329475.1359955873
2590,774223.7375415595
2591,280872.55581997137
2592,477185.6396107853
2593,717131.9755373099
2594,272930.10490275256
2595,900247.2530893869
2596,453553.08007636206
2597,661292.7455120906
2598,660530.6231623493
2599,448476.9070653361
2600,502971.4653506852
2601,421631.5552575062
2602,284261.84175962664
2603,352138.11560167954
2604,439578.204851425
2605,637290.5927671472
2606,340008.13643370813
2607,476767.8486116191
2608,670259.8908498749
2609,670472.2837204564
2610,368656.37903276377
2611,428673.2525571319
2612,244346.79491746318
2613,523388.69854407967
2614,383431.6394829529
2615,677890.978328065
2616,211540.89259857617
2617,247162.0673421064
2618,279197.2524310575
2619,626580.529232894
2620,446776.7794437972
2621,687991.8724148731
2622,461891.53780650225
2623,465677.3226568574
2624,236566.58748622434
2625,336612.9709614257
2626,626788.95676417
2627,564486.8214956584
2628,539658.0046333668
2629,870484.2505904544
2630,1025819.562179338
2631,676760.4062173401
2632,512317.9693622522
2633,409498.54647955473
2634,580226.6119184688
2635,509351.4122879665
2636,449699.6411516991
2637,305205.79171377345
